2025-07-05 23:43:17,681 | INFO | __main__ | Starting crawl stage
2025-07-05 23:43:23,599 | INFO | crawler.sources.baradwajrangan_links | Page 119 attempt 1 length=215527
2025-07-05 23:43:23,624 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/120/
2025-07-05 23:43:23,646 | INFO | crawler.sources.baradwajrangan_links | Page 120 attempt 1 length=214327
2025-07-05 23:43:23,669 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/121/
2025-07-05 23:43:23,701 | INFO | crawler.sources.baradwajrangan_links | Page 121 attempt 1 length=215044
2025-07-05 23:43:23,727 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/122/
2025-07-05 23:43:23,747 | INFO | crawler.sources.baradwajrangan_links | Page 122 attempt 1 length=214780
2025-07-05 23:43:23,770 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/123/
2025-07-05 23:43:23,791 | INFO | crawler.sources.baradwajrangan_links | Page 123 attempt 1 length=222948
2025-07-05 23:43:23,814 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/124/
2025-07-05 23:43:23,834 | INFO | crawler.sources.baradwajrangan_links | Page 124 attempt 1 length=216025
2025-07-05 23:43:23,859 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/125/
2025-07-05 23:43:23,880 | INFO | crawler.sources.baradwajrangan_links | Page 125 attempt 1 length=217542
2025-07-05 23:43:23,902 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/126/
2025-07-05 23:43:23,923 | INFO | crawler.sources.baradwajrangan_links | Page 126 attempt 1 length=213300
2025-07-05 23:43:23,946 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/127/
2025-07-05 23:43:23,973 | INFO | crawler.sources.baradwajrangan_links | Page 127 attempt 1 length=210691
2025-07-05 23:43:23,995 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/128/
2025-07-05 23:43:24,013 | INFO | crawler.sources.baradwajrangan_links | Page 128 attempt 1 length=214103
2025-07-05 23:43:24,037 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/129/
2025-07-05 23:43:24,062 | INFO | crawler.sources.baradwajrangan_links | Page 129 attempt 1 length=214239
2025-07-05 23:43:24,085 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/130/
2025-07-05 23:43:24,104 | INFO | crawler.sources.baradwajrangan_links | Page 130 attempt 1 length=213117
2025-07-05 23:43:24,126 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/131/
2025-07-05 23:43:24,146 | INFO | crawler.sources.baradwajrangan_links | Page 131 attempt 1 length=213455
2025-07-05 23:43:24,171 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/132/
2025-07-05 23:43:24,191 | INFO | crawler.sources.baradwajrangan_links | Page 132 attempt 1 length=213872
2025-07-05 23:43:24,211 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/133/
2025-07-05 23:43:24,237 | INFO | crawler.sources.baradwajrangan_links | Page 133 attempt 1 length=216821
2025-07-05 23:43:24,261 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/134/
2025-07-05 23:43:24,281 | INFO | crawler.sources.baradwajrangan_links | Page 134 attempt 1 length=216411
2025-07-05 23:43:24,303 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/135/
2025-07-05 23:43:24,328 | INFO | crawler.sources.baradwajrangan_links | Page 135 attempt 1 length=218031
2025-07-05 23:43:24,351 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/136/
2025-07-05 23:43:24,371 | INFO | crawler.sources.baradwajrangan_links | Page 136 attempt 1 length=214515
2025-07-05 23:43:24,396 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/137/
2025-07-05 23:43:24,419 | INFO | crawler.sources.baradwajrangan_links | Page 137 attempt 1 length=215690
2025-07-05 23:43:24,441 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/138/
2025-07-05 23:43:24,459 | INFO | crawler.sources.baradwajrangan_links | Page 138 attempt 1 length=211396
2025-07-05 23:43:24,482 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/139/
2025-07-05 23:43:24,499 | INFO | crawler.sources.baradwajrangan_links | Page 139 attempt 1 length=213874
2025-07-05 23:43:24,520 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/140/
2025-07-05 23:43:24,542 | INFO | crawler.sources.baradwajrangan_links | Page 140 attempt 1 length=212494
2025-07-05 23:43:24,597 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/141/
2025-07-05 23:43:24,620 | INFO | crawler.sources.baradwajrangan_links | Page 141 attempt 1 length=212698
2025-07-05 23:43:24,641 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/142/
2025-07-05 23:43:24,660 | INFO | crawler.sources.baradwajrangan_links | Page 142 attempt 1 length=211991
2025-07-05 23:43:24,681 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/143/
2025-07-05 23:43:24,701 | INFO | crawler.sources.baradwajrangan_links | Page 143 attempt 1 length=208802
2025-07-05 23:43:24,724 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/144/
2025-07-05 23:43:24,752 | INFO | crawler.sources.baradwajrangan_links | Page 144 attempt 1 length=209872
2025-07-05 23:43:24,774 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/145/
2025-07-05 23:43:24,794 | INFO | crawler.sources.baradwajrangan_links | Page 145 attempt 1 length=214081
2025-07-05 23:43:24,817 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/146/
2025-07-05 23:43:24,850 | INFO | crawler.sources.baradwajrangan_links | Page 146 attempt 1 length=215879
2025-07-05 23:43:24,873 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/147/
2025-07-05 23:43:24,893 | INFO | crawler.sources.baradwajrangan_links | Page 147 attempt 1 length=212230
2025-07-05 23:43:24,917 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/148/
2025-07-05 23:43:24,937 | INFO | crawler.sources.baradwajrangan_links | Page 148 attempt 1 length=212563
2025-07-05 23:43:24,959 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/149/
2025-07-05 23:43:24,982 | INFO | crawler.sources.baradwajrangan_links | Page 149 attempt 1 length=217363
2025-07-05 23:43:25,005 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/150/
2025-07-05 23:43:25,038 | INFO | crawler.sources.baradwajrangan_links | Page 150 attempt 1 length=214332
2025-07-05 23:43:25,064 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/151/
2025-07-05 23:43:25,084 | INFO | crawler.sources.baradwajrangan_links | Page 151 attempt 1 length=214502
2025-07-05 23:43:25,105 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/152/
2025-07-05 23:43:25,124 | INFO | crawler.sources.baradwajrangan_links | Page 152 attempt 1 length=211988
2025-07-05 23:43:25,146 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/153/
2025-07-05 23:43:25,170 | INFO | crawler.sources.baradwajrangan_links | Page 153 attempt 1 length=217183
2025-07-05 23:43:25,193 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/154/
2025-07-05 23:43:25,211 | INFO | crawler.sources.baradwajrangan_links | Page 154 attempt 1 length=216523
2025-07-05 23:43:25,232 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/155/
2025-07-05 23:43:25,249 | INFO | crawler.sources.baradwajrangan_links | Page 155 attempt 1 length=216118
2025-07-05 23:43:25,273 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/156/
2025-07-05 23:43:25,294 | INFO | crawler.sources.baradwajrangan_links | Page 156 attempt 1 length=211532
2025-07-05 23:43:25,316 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/157/
2025-07-05 23:43:25,338 | INFO | crawler.sources.baradwajrangan_links | Page 157 attempt 1 length=214493
2025-07-05 23:43:25,362 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/158/
2025-07-05 23:43:25,378 | INFO | crawler.sources.baradwajrangan_links | Page 158 attempt 1 length=217702
2025-07-05 23:43:25,399 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/159/
2025-07-05 23:43:25,418 | INFO | crawler.sources.baradwajrangan_links | Page 159 attempt 1 length=213814
2025-07-05 23:43:25,441 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/160/
2025-07-05 23:43:25,463 | INFO | crawler.sources.baradwajrangan_links | Page 160 attempt 1 length=217761
2025-07-05 23:43:25,484 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/161/
2025-07-05 23:43:25,503 | INFO | crawler.sources.baradwajrangan_links | Page 161 attempt 1 length=213059
2025-07-05 23:43:25,525 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/162/
2025-07-05 23:43:25,545 | INFO | crawler.sources.baradwajrangan_links | Page 162 attempt 1 length=214709
2025-07-05 23:43:25,569 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/163/
2025-07-05 23:43:25,589 | INFO | crawler.sources.baradwajrangan_links | Page 163 attempt 1 length=211929
2025-07-05 23:43:25,610 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/164/
2025-07-05 23:43:25,629 | INFO | crawler.sources.baradwajrangan_links | Page 164 attempt 1 length=215935
2025-07-05 23:43:25,652 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/165/
2025-07-05 23:43:25,680 | INFO | crawler.sources.baradwajrangan_links | Page 165 attempt 1 length=215075
2025-07-05 23:43:25,701 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/166/
2025-07-05 23:43:25,720 | INFO | crawler.sources.baradwajrangan_links | Page 166 attempt 1 length=212146
2025-07-05 23:43:25,774 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/167/
2025-07-05 23:43:25,794 | INFO | crawler.sources.baradwajrangan_links | Page 167 attempt 1 length=210479
2025-07-05 23:43:25,815 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/168/
2025-07-05 23:43:25,831 | INFO | crawler.sources.baradwajrangan_links | Page 168 attempt 1 length=215379
2025-07-05 23:43:25,853 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/169/
2025-07-05 23:43:25,872 | INFO | crawler.sources.baradwajrangan_links | Page 169 attempt 1 length=211830
2025-07-05 23:43:25,897 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/170/
2025-07-05 23:43:25,920 | INFO | crawler.sources.baradwajrangan_links | Page 170 attempt 1 length=211777
2025-07-05 23:43:25,942 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/171/
2025-07-05 23:43:25,961 | INFO | crawler.sources.baradwajrangan_links | Page 171 attempt 1 length=213843
2025-07-05 23:43:25,984 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/172/
2025-07-05 23:43:26,008 | INFO | crawler.sources.baradwajrangan_links | Page 172 attempt 1 length=213181
2025-07-05 23:43:26,029 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/173/
2025-07-05 23:43:26,061 | INFO | crawler.sources.baradwajrangan_links | Page 173 attempt 1 length=211077
2025-07-05 23:43:26,084 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/174/
2025-07-05 23:43:26,108 | INFO | crawler.sources.baradwajrangan_links | Page 174 attempt 1 length=213447
2025-07-05 23:43:26,132 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/175/
2025-07-05 23:43:26,152 | INFO | crawler.sources.baradwajrangan_links | Page 175 attempt 1 length=208900
2025-07-05 23:43:26,173 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/176/
2025-07-05 23:43:26,200 | INFO | crawler.sources.baradwajrangan_links | Page 176 attempt 1 length=209698
2025-07-05 23:43:26,224 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/177/
2025-07-05 23:43:26,263 | INFO | crawler.sources.baradwajrangan_links | Page 177 attempt 1 length=211826
2025-07-05 23:43:26,286 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/178/
2025-07-05 23:43:26,307 | INFO | crawler.sources.baradwajrangan_links | Page 178 attempt 1 length=211376
2025-07-05 23:43:26,331 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/179/
2025-07-05 23:43:26,351 | INFO | crawler.sources.baradwajrangan_links | Page 179 attempt 1 length=209606
2025-07-05 23:43:26,372 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/180/
2025-07-05 23:43:26,418 | INFO | crawler.sources.baradwajrangan_links | Page 180 attempt 1 length=208162
2025-07-05 23:43:26,442 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/181/
2025-07-05 23:43:26,464 | INFO | crawler.sources.baradwajrangan_links | Page 181 attempt 1 length=212173
2025-07-05 23:43:26,488 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/182/
2025-07-05 23:43:26,506 | INFO | crawler.sources.baradwajrangan_links | Page 182 attempt 1 length=208361
2025-07-05 23:43:26,527 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/183/
2025-07-05 23:43:26,546 | INFO | crawler.sources.baradwajrangan_links | Page 183 attempt 1 length=209724
2025-07-05 23:43:26,569 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/184/
2025-07-05 23:43:26,590 | INFO | crawler.sources.baradwajrangan_links | Page 184 attempt 1 length=209649
2025-07-05 23:43:26,611 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/185/
2025-07-05 23:43:26,630 | INFO | crawler.sources.baradwajrangan_links | Page 185 attempt 1 length=211035
2025-07-05 23:43:26,653 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/186/
2025-07-05 23:43:26,675 | INFO | crawler.sources.baradwajrangan_links | Page 186 attempt 1 length=208602
2025-07-05 23:43:26,696 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/187/
2025-07-05 23:43:26,715 | INFO | crawler.sources.baradwajrangan_links | Page 187 attempt 1 length=209662
2025-07-05 23:43:26,736 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/188/
2025-07-05 23:43:26,752 | INFO | crawler.sources.baradwajrangan_links | Page 188 attempt 1 length=211578
2025-07-05 23:43:26,776 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/189/
2025-07-05 23:43:26,795 | INFO | crawler.sources.baradwajrangan_links | Page 189 attempt 1 length=209952
2025-07-05 23:43:26,817 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/190/
2025-07-05 23:43:26,838 | INFO | crawler.sources.baradwajrangan_links | Page 190 attempt 1 length=210810
2025-07-05 23:43:26,862 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/191/
2025-07-05 23:43:26,881 | INFO | crawler.sources.baradwajrangan_links | Page 191 attempt 1 length=209586
2025-07-05 23:43:26,902 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/192/
2025-07-05 23:43:26,926 | INFO | crawler.sources.baradwajrangan_links | Page 192 attempt 1 length=210330
2025-07-05 23:43:26,948 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/193/
2025-07-05 23:43:26,966 | INFO | crawler.sources.baradwajrangan_links | Page 193 attempt 1 length=212432
2025-07-05 23:43:27,021 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/194/
2025-07-05 23:43:27,041 | INFO | crawler.sources.baradwajrangan_links | Page 194 attempt 1 length=209942
2025-07-05 23:43:27,063 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/195/
2025-07-05 23:43:27,081 | INFO | crawler.sources.baradwajrangan_links | Page 195 attempt 1 length=210209
2025-07-05 23:43:27,105 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/196/
2025-07-05 23:43:27,124 | INFO | crawler.sources.baradwajrangan_links | Page 196 attempt 1 length=210620
2025-07-05 23:43:27,146 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/197/
2025-07-05 23:43:27,165 | INFO | crawler.sources.baradwajrangan_links | Page 197 attempt 1 length=209098
2025-07-05 23:43:27,187 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/198/
2025-07-05 23:43:27,211 | INFO | crawler.sources.baradwajrangan_links | Page 198 attempt 1 length=209359
2025-07-05 23:43:27,234 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/199/
2025-07-05 23:43:27,252 | INFO | crawler.sources.baradwajrangan_links | Page 199 attempt 1 length=209311
2025-07-05 23:43:27,273 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/200/
2025-07-05 23:43:27,293 | INFO | crawler.sources.baradwajrangan_links | Page 200 attempt 1 length=207596
2025-07-05 23:43:27,316 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/201/
2025-07-05 23:43:27,338 | INFO | crawler.sources.baradwajrangan_links | Page 201 attempt 1 length=188503
2025-07-05 23:43:27,360 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/202/
2025-07-05 23:43:27,379 | INFO | crawler.sources.baradwajrangan_links | Page 202 attempt 1 length=170905
2025-07-05 23:43:27,401 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/203/
2025-07-05 23:43:27,419 | INFO | crawler.sources.baradwajrangan_links | Page 203 attempt 1 length=170958
2025-07-05 23:43:27,440 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/204/
2025-07-05 23:43:27,458 | INFO | crawler.sources.baradwajrangan_links | Page 204 attempt 1 length=170223
2025-07-05 23:43:27,479 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/205/
2025-07-05 23:43:27,504 | INFO | crawler.sources.baradwajrangan_links | Page 205 attempt 1 length=172086
2025-07-05 23:43:27,527 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/206/
2025-07-05 23:43:27,544 | INFO | crawler.sources.baradwajrangan_links | Page 206 attempt 1 length=171044
2025-07-05 23:43:27,565 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/207/
2025-07-05 23:43:27,588 | INFO | crawler.sources.baradwajrangan_links | Page 207 attempt 1 length=170964
2025-07-05 23:43:27,611 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/208/
2025-07-05 23:43:27,629 | INFO | crawler.sources.baradwajrangan_links | Page 208 attempt 1 length=170136
2025-07-05 23:43:27,650 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/209/
2025-07-05 23:43:27,667 | INFO | crawler.sources.baradwajrangan_links | Page 209 attempt 1 length=169465
2025-07-05 23:43:27,688 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/210/
2025-07-05 23:43:27,719 | INFO | crawler.sources.baradwajrangan_links | Page 210 attempt 1 length=169707
2025-07-05 23:43:27,744 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/211/
2025-07-05 23:43:27,761 | INFO | crawler.sources.baradwajrangan_links | Page 211 attempt 1 length=169797
2025-07-05 23:43:27,784 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/212/
2025-07-05 23:43:27,805 | INFO | crawler.sources.baradwajrangan_links | Page 212 attempt 1 length=169500
2025-07-05 23:43:27,827 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/213/
2025-07-05 23:43:27,853 | INFO | crawler.sources.baradwajrangan_links | Page 213 attempt 1 length=168833
2025-07-05 23:43:27,873 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/214/
2025-07-05 23:43:27,897 | INFO | crawler.sources.baradwajrangan_links | Page 214 attempt 1 length=170534
2025-07-05 23:43:27,919 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/215/
2025-07-05 23:43:27,943 | INFO | crawler.sources.baradwajrangan_links | Page 215 attempt 1 length=169543
2025-07-05 23:43:27,964 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/216/
2025-07-05 23:43:27,983 | INFO | crawler.sources.baradwajrangan_links | Page 216 attempt 1 length=169263
2025-07-05 23:43:28,003 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/217/
2025-07-05 23:43:28,023 | INFO | crawler.sources.baradwajrangan_links | Page 217 attempt 1 length=172269
2025-07-05 23:43:28,046 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/218/
2025-07-05 23:43:28,070 | INFO | crawler.sources.baradwajrangan_links | Page 218 attempt 1 length=170293
2025-07-05 23:43:28,091 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/219/
2025-07-05 23:43:28,108 | INFO | crawler.sources.baradwajrangan_links | Page 219 attempt 1 length=169868
2025-07-05 23:43:28,129 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/220/
2025-07-05 23:43:28,148 | INFO | crawler.sources.baradwajrangan_links | Page 220 attempt 1 length=170199
2025-07-05 23:43:28,199 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/221/
2025-07-05 23:43:28,221 | INFO | crawler.sources.baradwajrangan_links | Page 221 attempt 1 length=169903
2025-07-05 23:43:28,241 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/222/
2025-07-05 23:43:28,265 | INFO | crawler.sources.baradwajrangan_links | Page 222 attempt 1 length=169049
2025-07-05 23:43:28,287 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/223/
2025-07-05 23:43:28,309 | INFO | crawler.sources.baradwajrangan_links | Page 223 attempt 1 length=171329
2025-07-05 23:43:28,330 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/224/
2025-07-05 23:43:28,348 | INFO | crawler.sources.baradwajrangan_links | Page 224 attempt 1 length=171106
2025-07-05 23:43:28,370 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/225/
2025-07-05 23:43:28,387 | INFO | crawler.sources.baradwajrangan_links | Page 225 attempt 1 length=170087
2025-07-05 23:43:28,406 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/226/
2025-07-05 23:43:28,424 | INFO | crawler.sources.baradwajrangan_links | Page 226 attempt 1 length=170666
2025-07-05 23:43:28,444 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/227/
2025-07-05 23:43:28,464 | INFO | crawler.sources.baradwajrangan_links | Page 227 attempt 1 length=170195
2025-07-05 23:43:28,486 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/228/
2025-07-05 23:43:28,515 | INFO | crawler.sources.baradwajrangan_links | Page 228 attempt 1 length=170197
2025-07-05 23:43:28,535 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/229/
2025-07-05 23:43:28,553 | INFO | crawler.sources.baradwajrangan_links | Page 229 attempt 1 length=169749
2025-07-05 23:43:28,574 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/230/
2025-07-05 23:43:28,592 | INFO | crawler.sources.baradwajrangan_links | Page 230 attempt 1 length=169273
2025-07-05 23:43:28,612 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/231/
2025-07-05 23:43:28,638 | INFO | crawler.sources.baradwajrangan_links | Page 231 attempt 1 length=170064
2025-07-05 23:43:28,658 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/232/
2025-07-05 23:43:28,676 | INFO | crawler.sources.baradwajrangan_links | Page 232 attempt 1 length=170549
2025-07-05 23:43:28,697 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/233/
2025-07-05 23:43:28,719 | INFO | crawler.sources.baradwajrangan_links | Page 233 attempt 1 length=170616
2025-07-05 23:43:28,738 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/234/
2025-07-05 23:43:28,759 | INFO | crawler.sources.baradwajrangan_links | Page 234 attempt 1 length=170475
2025-07-05 23:43:28,781 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/235/
2025-07-05 23:43:28,802 | INFO | crawler.sources.baradwajrangan_links | Page 235 attempt 1 length=171627
2025-07-05 23:43:28,822 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/236/
2025-07-05 23:43:28,845 | INFO | crawler.sources.baradwajrangan_links | Page 236 attempt 1 length=168249
2025-07-05 23:43:28,866 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/237/
2025-07-05 23:43:28,889 | INFO | crawler.sources.baradwajrangan_links | Page 237 attempt 1 length=167068
2025-07-05 23:43:28,912 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/238/
2025-07-05 23:43:28,932 | INFO | crawler.sources.baradwajrangan_links | Page 238 attempt 1 length=167361
2025-07-05 23:43:28,952 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/239/
