2025-06-26 09:52:46,175 | INFO | httpx | HTTP Request: GET https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?select=id%2Cblog_title%2Cshort_review%2Csentiment&sentiment=is.null "HTTP/2 200 OK"
2025-06-26 09:54:04,371 | INFO | __main__ | Updated sentiment for f682362e-e698-4976-a273-309fd08c55b0 -> No – not a review
2025-06-26 09:54:04,646 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:04,767 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.7d84f1f8-faf5-4777-98f8-493eecae76b7 "HTTP/2 200 OK"
2025-06-26 09:54:04,769 | INFO | __main__ | Updated sentiment for 7d84f1f8-faf5-4777-98f8-493eecae76b7 -> No – not a review
2025-06-26 09:54:05,149 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:05,280 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.c912e165-5122-46d3-812a-deba01dec7a2 "HTTP/2 200 OK"
2025-06-26 09:54:05,290 | INFO | __main__ | Updated sentiment for c912e165-5122-46d3-812a-deba01dec7a2 -> No – not a review
2025-06-26 09:54:06,267 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:06,388 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.51515057-de36-4a93-afd1-b9e7fadac5e7 "HTTP/2 200 OK"
2025-06-26 09:54:06,391 | INFO | __main__ | Updated sentiment for 51515057-de36-4a93-afd1-b9e7fadac5e7 -> No – not a review
2025-06-26 09:54:07,326 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:07,520 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.8b916cb9-3e67-430f-945b-ab31d540667d "HTTP/2 200 OK"
2025-06-26 09:54:07,522 | INFO | __main__ | Updated sentiment for 8b916cb9-3e67-430f-945b-ab31d540667d -> No - not a review
2025-06-26 09:54:07,858 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:07,986 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.428e2512-e2ca-4908-9809-f8e1c427e318 "HTTP/2 200 OK"
2025-06-26 09:54:07,988 | INFO | __main__ | Updated sentiment for 428e2512-e2ca-4908-9809-f8e1c427e318 -> Yes
2025-06-26 09:54:08,567 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:08,684 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.fd70fe98-b5af-4bbb-8c2b-3366f36e7e41 "HTTP/2 200 OK"
2025-06-26 09:54:08,686 | INFO | __main__ | Updated sentiment for fd70fe98-b5af-4bbb-8c2b-3366f36e7e41 -> Maybe
2025-06-26 09:54:09,181 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:09,309 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.152fc35e-4a80-4cb9-8845-5c015bf646a7 "HTTP/2 200 OK"
2025-06-26 09:54:09,312 | INFO | __main__ | Updated sentiment for 152fc35e-4a80-4cb9-8845-5c015bf646a7 -> No – not a review
2025-06-26 09:54:09,644 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:09,770 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.8377f7f9-dafb-4898-aae1-6adc69009b67 "HTTP/2 200 OK"
2025-06-26 09:54:09,772 | INFO | __main__ | Updated sentiment for 8377f7f9-dafb-4898-aae1-6adc69009b67 -> Yes
2025-06-26 09:54:10,103 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:10,252 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.304f6285-1015-485c-bb6b-faf4f4c09fe7 "HTTP/2 200 OK"
2025-06-26 09:54:10,255 | INFO | __main__ | Updated sentiment for 304f6285-1015-485c-bb6b-faf4f4c09fe7 -> Yes
2025-06-26 09:54:10,717 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:10,835 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.effb507c-a7dd-487e-bc7a-94f70ca0b785 "HTTP/2 200 OK"
2025-06-26 09:54:10,837 | INFO | __main__ | Updated sentiment for effb507c-a7dd-487e-bc7a-94f70ca0b785 -> No – not a review
2025-06-26 09:54:11,263 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:11,409 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.51cddb1e-aed7-4cdb-955d-06fc4061b518 "HTTP/2 200 OK"
2025-06-26 09:54:11,418 | INFO | __main__ | Updated sentiment for 51cddb1e-aed7-4cdb-955d-06fc4061b518 -> No - not a review
2025-06-26 09:54:11,717 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:11,850 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.29283a70-7672-4b40-9be1-1a4f955f52be "HTTP/2 200 OK"
2025-06-26 09:54:11,852 | INFO | __main__ | Updated sentiment for 29283a70-7672-4b40-9be1-1a4f955f52be -> No – not a review
2025-06-26 09:54:12,362 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:12,498 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.0474bd32-dbb9-4524-99c5-3f5dfc3820bf "HTTP/2 200 OK"
2025-06-26 09:54:12,500 | INFO | __main__ | Updated sentiment for 0474bd32-dbb9-4524-99c5-3f5dfc3820bf -> Yes
2025-06-26 09:54:12,870 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:13,031 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.2bf7b205-485d-4315-a847-3bfacf28630c "HTTP/2 200 OK"
2025-06-26 09:54:13,038 | INFO | __main__ | Updated sentiment for 2bf7b205-485d-4315-a847-3bfacf28630c -> No - not a review
2025-06-26 09:54:13,795 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:13,907 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.4cc85fc3-d7f9-4c70-a1a9-87a40b4e8bd4 "HTTP/2 200 OK"
2025-06-26 09:54:13,909 | INFO | __main__ | Updated sentiment for 4cc85fc3-d7f9-4c70-a1a9-87a40b4e8bd4 -> No - not a review
2025-06-26 09:54:14,229 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:14,343 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.d053de63-b06d-4e39-aea1-2303dff9c54c "HTTP/2 200 OK"
2025-06-26 09:54:14,345 | INFO | __main__ | Updated sentiment for d053de63-b06d-4e39-aea1-2303dff9c54c -> No – not a review
2025-06-26 09:54:14,713 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:14,836 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.523e7a35-5028-489e-a9f7-2b7d4c233fb1 "HTTP/2 200 OK"
2025-06-26 09:54:14,838 | INFO | __main__ | Updated sentiment for 523e7a35-5028-489e-a9f7-2b7d4c233fb1 -> No - not a review
2025-06-26 09:54:15,227 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:15,346 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.47e95823-b956-4aab-a564-a6094dea2913 "HTTP/2 200 OK"
2025-06-26 09:54:15,348 | INFO | __main__ | Updated sentiment for 47e95823-b956-4aab-a564-a6094dea2913 -> No – not a review
2025-06-26 09:54:15,709 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:15,857 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.7b2a1255-eda5-4f79-a1bc-ac1d6ba24faa "HTTP/2 200 OK"
2025-06-26 09:54:15,859 | INFO | __main__ | Updated sentiment for 7b2a1255-eda5-4f79-a1bc-ac1d6ba24faa -> No – not a review
2025-06-26 09:54:16,303 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:16,430 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.208a0c80-448f-45fa-b513-7d30fedab29a "HTTP/2 200 OK"
2025-06-26 09:54:16,433 | INFO | __main__ | Updated sentiment for 208a0c80-448f-45fa-b513-7d30fedab29a -> No - not a review
2025-06-26 09:54:16,731 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:16,865 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.3e17b979-c540-4744-a438-ddb84cfcaf92 "HTTP/2 200 OK"
2025-06-26 09:54:16,866 | INFO | __main__ | Updated sentiment for 3e17b979-c540-4744-a438-ddb84cfcaf92 -> No – not a review
2025-06-26 09:54:17,186 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:17,308 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.73d8820f-9b36-4778-8edc-edde21609c39 "HTTP/2 200 OK"
2025-06-26 09:54:17,310 | INFO | __main__ | Updated sentiment for 73d8820f-9b36-4778-8edc-edde21609c39 -> Yes
2025-06-26 09:54:17,785 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:17,930 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.d91a347c-22bd-47e8-840a-e3fb7102e001 "HTTP/2 200 OK"
2025-06-26 09:54:17,933 | INFO | __main__ | Updated sentiment for d91a347c-22bd-47e8-840a-e3fb7102e001 -> Yes
2025-06-26 09:54:18,275 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:18,403 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.eaa90c1a-71f9-4b46-acd0-abcd1c85f5dc "HTTP/2 200 OK"
2025-06-26 09:54:18,404 | INFO | __main__ | Updated sentiment for eaa90c1a-71f9-4b46-acd0-abcd1c85f5dc -> Yes
2025-06-26 09:54:18,912 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:19,046 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.5a3eb4fd-8e5b-46fc-801b-77175de8c9a5 "HTTP/2 200 OK"
2025-06-26 09:54:19,048 | INFO | __main__ | Updated sentiment for 5a3eb4fd-8e5b-46fc-801b-77175de8c9a5 -> No
2025-06-26 09:54:19,528 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:19,658 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.01a5957f-c045-4814-bae4-649d03e018fc "HTTP/2 200 OK"
2025-06-26 09:54:19,666 | INFO | __main__ | Updated sentiment for 01a5957f-c045-4814-bae4-649d03e018fc -> No - not a review
2025-06-26 09:54:20,141 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:20,276 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.094ff3e2-7bea-4725-9cfd-3fa708a48b18 "HTTP/2 200 OK"
2025-06-26 09:54:20,278 | INFO | __main__ | Updated sentiment for 094ff3e2-7bea-4725-9cfd-3fa708a48b18 -> Yes
2025-06-26 09:54:20,612 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:20,798 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.2e8afbcb-c037-4e38-9f87-b18b4e4a0041 "HTTP/2 200 OK"
2025-06-26 09:54:20,800 | INFO | __main__ | Updated sentiment for 2e8afbcb-c037-4e38-9f87-b18b4e4a0041 -> No - not a review
2025-06-26 09:54:21,469 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:21,595 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.e79c5a22-226c-4bd0-b26b-9f39a0ee2f20 "HTTP/2 200 OK"
2025-06-26 09:54:21,598 | INFO | __main__ | Updated sentiment for e79c5a22-226c-4bd0-b26b-9f39a0ee2f20 -> No – not a review
2025-06-26 09:54:21,897 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:22,016 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.d5f8b64f-b22a-4bee-b1c4-43afdee29f0a "HTTP/2 200 OK"
2025-06-26 09:54:22,018 | INFO | __main__ | Updated sentiment for d5f8b64f-b22a-4bee-b1c4-43afdee29f0a -> No – not a review
2025-06-26 09:54:22,432 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:22,572 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.835291fb-316e-4d53-8c76-0f7cc094a937 "HTTP/2 200 OK"
2025-06-26 09:54:22,574 | INFO | __main__ | Updated sentiment for 835291fb-316e-4d53-8c76-0f7cc094a937 -> Yes
2025-06-26 09:54:23,112 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:23,239 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.f338e7d6-d892-47e4-b078-3e2dd2472813 "HTTP/2 200 OK"
2025-06-26 09:54:23,241 | INFO | __main__ | Updated sentiment for f338e7d6-d892-47e4-b078-3e2dd2472813 -> No – not a review
2025-06-26 09:54:23,548 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:23,678 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.2be57d1e-e180-478d-b429-c56ea5e86a4a "HTTP/2 200 OK"
2025-06-26 09:54:23,680 | INFO | __main__ | Updated sentiment for 2be57d1e-e180-478d-b429-c56ea5e86a4a -> No – not a review
2025-06-26 09:54:24,647 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:24,786 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.36326db6-2854-4501-aab8-b28c4227314c "HTTP/2 200 OK"
2025-06-26 09:54:24,789 | INFO | __main__ | Updated sentiment for 36326db6-2854-4501-aab8-b28c4227314c -> No – not a review
2025-06-26 09:54:25,210 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:25,488 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.1d6da28f-be5c-4bda-8d0a-c7970a437ad0 "HTTP/2 200 OK"
2025-06-26 09:54:25,490 | INFO | __main__ | Updated sentiment for 1d6da28f-be5c-4bda-8d0a-c7970a437ad0 -> No
2025-06-26 09:54:25,877 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:25,994 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.c2df17dd-b610-4516-be0f-c79783a5262c "HTTP/2 200 OK"
2025-06-26 09:54:25,996 | INFO | __main__ | Updated sentiment for c2df17dd-b610-4516-be0f-c79783a5262c -> No – not a review
2025-06-26 09:54:26,365 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:26,492 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.cced97c6-19c2-45ae-8c9b-6a1e8bc50c77 "HTTP/2 200 OK"
2025-06-26 09:54:26,493 | INFO | __main__ | Updated sentiment for cced97c6-19c2-45ae-8c9b-6a1e8bc50c77 -> No – not a review.
2025-06-26 09:54:27,001 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:27,129 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.0bec5319-a0d1-4ea1-91dd-b2e8a0676ef5 "HTTP/2 200 OK"
2025-06-26 09:54:27,131 | INFO | __main__ | Updated sentiment for 0bec5319-a0d1-4ea1-91dd-b2e8a0676ef5 -> No – not a review
2025-06-26 09:54:27,718 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:27,845 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.a3a6c1cf-176d-4f0a-9114-be97db794903 "HTTP/2 200 OK"
2025-06-26 09:54:27,847 | INFO | __main__ | Updated sentiment for a3a6c1cf-176d-4f0a-9114-be97db794903 -> No - not a review
2025-06-26 09:54:28,315 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:28,449 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.50ba6d8e-f5f8-4093-a99d-7e1695d9e7bc "HTTP/2 200 OK"
2025-06-26 09:54:28,451 | INFO | __main__ | Updated sentiment for 50ba6d8e-f5f8-4093-a99d-7e1695d9e7bc -> No – not a review
2025-06-26 09:54:28,908 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:29,035 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.2122c589-86a2-4c90-8a54-d28da19d5ee4 "HTTP/2 200 OK"
2025-06-26 09:54:29,050 | INFO | __main__ | Updated sentiment for 2122c589-86a2-4c90-8a54-d28da19d5ee4 -> No - not a review
2025-06-26 09:54:29,563 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:29,692 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.f9a5df9e-f258-4aef-be1f-c6cea2866be2 "HTTP/2 200 OK"
2025-06-26 09:54:29,693 | INFO | __main__ | Updated sentiment for f9a5df9e-f258-4aef-be1f-c6cea2866be2 -> No - not a review
2025-06-26 09:54:30,033 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:30,182 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.1c7a9bd3-365b-4213-9579-9c8c2512ffe1 "HTTP/2 200 OK"
2025-06-26 09:54:30,184 | INFO | __main__ | Updated sentiment for 1c7a9bd3-365b-4213-9579-9c8c2512ffe1 -> No – not a review.
2025-06-26 09:54:30,544 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:30,661 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.852a9f8d-7fce-41e8-9ca1-e4fbdcc32cae "HTTP/2 200 OK"
2025-06-26 09:54:30,663 | INFO | __main__ | Updated sentiment for 852a9f8d-7fce-41e8-9ca1-e4fbdcc32cae -> No – not a review
2025-06-26 09:54:31,027 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:31,234 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.9cb6e446-149b-48f9-b70c-718b75bf6528 "HTTP/2 200 OK"
2025-06-26 09:54:31,235 | INFO | __main__ | Updated sentiment for 9cb6e446-149b-48f9-b70c-718b75bf6528 -> No
2025-06-26 09:54:31,611 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:31,747 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.e01463f5-2d02-4570-abf2-3f82ffdb0198 "HTTP/2 200 OK"
2025-06-26 09:54:31,748 | INFO | __main__ | Updated sentiment for e01463f5-2d02-4570-abf2-3f82ffdb0198 -> No
2025-06-26 09:54:32,121 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:32,228 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.6d25cfbb-c44f-43cd-be90-d279864b4290 "HTTP/2 200 OK"
2025-06-26 09:54:32,230 | INFO | __main__ | Updated sentiment for 6d25cfbb-c44f-43cd-be90-d279864b4290 -> No
2025-06-26 09:54:32,640 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:32,953 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.1b3b81e3-186d-4edc-bbec-59828902abde "HTTP/2 200 OK"
2025-06-26 09:54:32,955 | INFO | __main__ | Updated sentiment for 1b3b81e3-186d-4edc-bbec-59828902abde -> No
2025-06-26 09:54:33,299 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:33,406 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.dc8f8344-a79e-4e96-a731-d162b851bb30 "HTTP/2 200 OK"
2025-06-26 09:54:33,408 | INFO | __main__ | Updated sentiment for dc8f8344-a79e-4e96-a731-d162b851bb30 -> Yes
2025-06-26 09:54:33,837 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:33,954 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.5f127eee-48f5-4e24-b5be-4025cbef2b42 "HTTP/2 200 OK"
2025-06-26 09:54:33,956 | INFO | __main__ | Updated sentiment for 5f127eee-48f5-4e24-b5be-4025cbef2b42 -> Maybe
2025-06-26 09:54:34,297 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:34,426 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.e8aedb80-9479-4168-972c-f459843bc33e "HTTP/2 200 OK"
2025-06-26 09:54:34,427 | INFO | __main__ | Updated sentiment for e8aedb80-9479-4168-972c-f459843bc33e -> Maybe
2025-06-26 09:54:34,834 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:35,114 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.d10f4faf-c3aa-4966-9471-e0198cfcdd9f "HTTP/2 200 OK"
2025-06-26 09:54:35,116 | INFO | __main__ | Updated sentiment for d10f4faf-c3aa-4966-9471-e0198cfcdd9f -> Maybe
2025-06-26 09:54:35,438 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:35,552 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.82c830ce-16b3-4667-9090-9e13626ed9b1 "HTTP/2 200 OK"
2025-06-26 09:54:35,554 | INFO | __main__ | Updated sentiment for 82c830ce-16b3-4667-9090-9e13626ed9b1 -> No – not a review
2025-06-26 09:54:36,115 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:36,248 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.661e03d6-820a-4220-bd7d-db224ca5c230 "HTTP/2 200 OK"
2025-06-26 09:54:36,249 | INFO | __main__ | Updated sentiment for 661e03d6-820a-4220-bd7d-db224ca5c230 -> No – not a review
2025-06-26 09:54:36,872 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-26 09:54:37,078 | INFO | httpx | HTTP Request: PATCH https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/reviews?id=eq.6afb8988-9788-4721-99af-82e7590d2d41 "HTTP/2 200 OK"
